3.141000000000000996e-03 9.130571880000000196e-01 7.465879690000000179e-01
3.311000000000000575e-03 1.467088369999999919e+00 5.811234899999999648e-01
3.481000000000000587e-03 8.991774569999999578e-01 4.286763789999999963e-01
3.650999999999999732e-03 6.880736929999999862e-01 3.829908280000000054e-01
3.820000000000001346e-03 1.096409320000000021e+00 3.573347000000000051e-01
3.990000000000001358e-03 1.596804480000000082e+00 3.429933370000000092e-01
4.160000000000000503e-03 1.333465850000000064e+00 2.880140250000000068e-01
4.330000000000001383e-03 1.257096489999999900e+00 3.021520340000000138e-01
4.498999999999999527e-03 1.040036229999999895e+00 2.410660639999999966e-01
4.668999999999997805e-03 1.165424749999999898e+00 2.597489620000000277e-01
4.839000000000002154e-03 9.949031699999999478e-01 2.471486699999999870e-01
5.009000000000003033e-03 7.203187389999999857e-01 2.020127429999999946e-01
5.178999999999999576e-03 4.535077900000000217e-01 1.788776990000000011e-01
5.347999999999998588e-03 1.212169470000000082e+00 2.049004419999999882e-01
5.518000000000000335e-03 9.727103700000000464e-01 1.937487059999999928e-01
5.943000000000002968e-03 9.907912570000000363e-01 7.170099520000000615e-02
6.282000000000002859e-03 8.270044269999999864e-01 5.863160430000000090e-02
6.622000000000002017e-03 8.944191830000000065e-01 5.442427259999999684e-02
6.961000000000001041e-03 7.302067840000000531e-01 4.703634160000000342e-02
7.301000000000002800e-03 8.028212430000000177e-01 4.519588249999999946e-02
7.641000000000000222e-03 6.439977040000000041e-01 4.165213959999999882e-02
7.979999999999995777e-03 6.458651410000000315e-01 4.041846429999999823e-02
8.320000000000001006e-03 7.195413699999999579e-01 3.962272919999999810e-02
8.659000000000000030e-03 6.995562079999999572e-01 3.795016789999999807e-02
8.999000000000003524e-03 6.140052520000000014e-01 3.421860410000000102e-02
9.339000000000000079e-03 5.647025869999999781e-01 3.422306540000000230e-02
9.677999999999995634e-03 5.046729639999999462e-01 3.081461129999999923e-02
1.001800000000000260e-02 5.452451080000000339e-01 3.042791770000000118e-02
1.035700000000000162e-02 4.623930130000000194e-01 2.799888600000000061e-02
1.069699999999999818e-02 4.910570049999999354e-01 2.870913090000000098e-02
1.103600000000000241e-02 4.771521060000000758e-01 2.708785450000000122e-02
1.137600000000000243e-02 4.734933469999999534e-01 2.560133699999999832e-02
1.171599999999999898e-02 3.889766430000000108e-01 2.348679279999999966e-02
1.205500000000000148e-02 4.016763740000000027e-01 2.299718200000000143e-02
1.239499999999999803e-02 3.771433710000000050e-01 2.270991589999999880e-02
1.273399999999999879e-02 3.634093520000000188e-01 2.175338400000000061e-02
1.307400000000000055e-02 3.815328960000000103e-01 2.131656499999999912e-02
1.341399999999999884e-02 3.440824690000000019e-01 2.060307789999999903e-02
1.375299999999999613e-02 3.616977980000000148e-01 2.040337600000000084e-02
1.409299999999999962e-02 3.258706940000000163e-01 1.904705140000000074e-02
1.443199999999999691e-02 3.071435169999999770e-01 1.849376200000000040e-02
1.477199999999999694e-02 2.996195930000000174e-01 1.794865799999999928e-02
1.511100000000000290e-02 2.537144360000000431e-01 1.673606429999999895e-02
1.545099999999999772e-02 2.469247450000000010e-01 1.626707670000000078e-02
1.579099999999999948e-02 2.653956089999999768e-01 1.598814750000000090e-02
1.613000000000000198e-02 2.492715100000000017e-01 1.569324890000000153e-02
1.646999999999999853e-02 2.298158229999999747e-01 1.506308249999999994e-02
