3.481000000000000587e-03 7.840967290000000478e-01 3.967233740000000175e-01
3.650999999999999732e-03 4.891423320000000130e-01 3.485957140000000010e-01
3.820000000000001346e-03 6.933156209999999930e-01 2.826421089999999747e-01
3.990000000000001358e-03 2.566477670000000266e-01 2.704522200000000209e-01
4.160000000000000503e-03 7.132776790000000533e-01 2.347299250000000059e-01
4.330000000000001383e-03 6.307142980000000065e-01 2.354297539999999911e-01
4.498999999999999527e-03 7.334236549999999522e-01 2.263393860000000035e-01
4.668999999999997805e-03 4.711461769999999993e-01 2.042932389999999876e-01
4.839000000000002154e-03 6.447310510000000550e-01 1.815400899999999873e-01
5.009000000000003033e-03 7.455659470000000066e-01 1.877987670000000053e-01
5.178999999999999576e-03 5.685552369999999911e-01 1.433911350000000029e-01
5.347999999999998588e-03 8.218210430000000288e-01 1.643265260000000005e-01
5.518000000000000335e-03 5.488267409999999513e-01 1.484303389999999945e-01
5.943000000000002968e-03 5.883196750000000419e-01 6.306690049999999492e-02
6.282000000000002859e-03 5.577465579999999479e-01 5.400052520000000328e-02
6.622000000000002017e-03 4.914661169999999801e-01 4.441642540000000083e-02
6.961000000000001041e-03 4.089273110000000155e-01 3.923868519999999804e-02
7.301000000000002800e-03 3.829047689999999782e-01 3.665436560000000232e-02
7.641000000000000222e-03 4.468263319999999927e-01 3.559223529999999691e-02
7.979999999999995777e-03 4.230114919999999890e-01 3.450638439999999946e-02
8.320000000000001006e-03 3.965849169999999813e-01 3.185515170000000063e-02
8.659000000000000030e-03 4.014649739999999745e-01 3.069666680000000120e-02
8.999000000000003524e-03 3.843290549999999750e-01 2.887115410000000090e-02
9.339000000000000079e-03 3.496569310000000042e-01 2.719363090000000149e-02
9.677999999999995634e-03 3.143443559999999914e-01 2.507415179999999966e-02
1.001800000000000260e-02 3.466482009999999891e-01 2.456708490000000106e-02
1.035700000000000162e-02 2.967363479999999831e-01 2.316716430000000104e-02
1.069699999999999818e-02 2.936060560000000041e-01 2.199921200000000063e-02
1.103600000000000241e-02 2.849808800000000475e-01 2.189617450000000062e-02
1.137600000000000243e-02 2.689946209999999893e-01 2.092701229999999885e-02
1.171599999999999898e-02 2.339279810000000071e-01 1.912989030000000062e-02
1.205500000000000148e-02 2.282833129999999877e-01 1.824390780000000045e-02
1.239499999999999803e-02 2.334040830000000122e-01 1.782913610000000024e-02
1.273399999999999879e-02 1.975036950000000346e-01 1.724894290000000135e-02
1.307400000000000055e-02 2.079673720000000114e-01 1.694622800000000068e-02
1.341399999999999884e-02 1.942918339999999966e-01 1.596561720000000059e-02
1.375299999999999613e-02 2.066062130000000108e-01 1.566215940000000029e-02
1.409299999999999962e-02 1.960599310000000206e-01 1.520751149999999968e-02
1.443199999999999691e-02 1.742657639999999897e-01 1.441196049999999944e-02
1.477199999999999694e-02 1.958822689999999977e-01 1.451353189999999953e-02
1.511100000000000290e-02 1.407857479999999883e-01 1.301238300000000063e-02
1.545099999999999772e-02 1.571018359999999947e-01 1.328985700000000041e-02
1.579099999999999948e-02 1.513088650000000146e-01 1.287679859999999940e-02
1.613000000000000198e-02 1.514354689999999892e-01 1.271972329999999929e-02
1.646999999999999853e-02 1.608285020000000121e-01 1.274542390000000039e-02
1.680900000000000102e-02 1.387640119999999921e-01 1.190870649999999954e-02
1.714900000000000105e-02 1.420487099999999947e-01 1.158056220000000004e-02
1.748800000000000354e-02 1.307828540000000039e-01 1.087941140000000043e-02
1.782800000000000357e-02 1.227341929999999914e-01 1.096885229999999996e-02
1.816800000000000359e-02 1.196058160000000037e-01 1.047078970000000012e-02
1.850700000000000262e-02 1.177120150000000032e-01 1.035718799999999981e-02
1.884699999999999570e-02 1.073947400000000024e-01 9.757724080000000286e-03
1.918599999999999819e-02 8.370123390000000496e-02 8.726238350000000213e-03
1.952599999999999822e-02 1.035007889999999958e-01 9.196681919999999746e-03
1.986600000000000518e-02 7.788548110000000080e-02 8.309914950000000383e-03
2.020500000000000421e-02 1.098968240000000041e-01 9.481679680000000554e-03
2.054500000000000076e-02 8.927930200000001870e-02 8.719008710000000079e-03
2.088400000000000326e-02 9.686135309999999166e-02 8.610019199999999207e-03
2.122400000000000328e-02 8.068592430000001703e-02 7.883740179999999473e-03
2.156300000000000230e-02 8.991913210000000711e-02 8.007754400000000744e-03
2.190299999999999539e-02 8.339323179999998115e-02 7.853371530000000100e-03
2.224299999999999888e-02 7.713151220000001584e-02 7.499213339999999742e-03
2.258199999999999791e-02 6.977150679999999383e-02 7.314786549999999742e-03
2.292200000000000487e-02 5.797341310000000969e-02 6.766454019999999792e-03
2.326099999999999696e-02 7.964684290000001443e-02 7.569505140000000118e-03
2.360099999999999698e-02 7.157005319999999726e-02 7.027288750000000063e-03
2.436699999999999630e-02 5.927461840000001342e-02 2.872734870000000044e-03
2.519300000000000012e-02 5.712907679999999766e-02 2.735879110000000083e-03
2.601900000000000740e-02 5.378298620000000752e-02 2.646510449999999858e-03
2.684500000000000081e-02 4.973603049999999332e-02 2.558697689999999813e-03
2.767099999999999421e-02 4.454103969999998608e-02 2.403569029999999811e-03
2.849700000000000150e-02 4.319214860000000072e-02 2.256137479999999890e-03
2.932299999999999143e-02 4.216869609999999297e-02 2.145803249999999815e-03
3.014899999999999178e-02 3.629279719999999737e-02 1.973532190000000172e-03
3.097499999999999559e-02 3.142292189999999763e-02 1.958100129999999859e-03
3.180100000000000982e-02 2.929476049999999235e-02 1.769689679999999956e-03
3.262700000000000322e-02 2.889875470000000807e-02 1.722350770000000055e-03
3.345299999999998969e-02 2.668975210000000542e-02 1.704353220000000019e-03
3.427899999999999697e-02 2.459302960000000343e-02 1.549046749999999925e-03
3.510500000000000426e-02 2.182088249999999952e-02 1.532660230000000090e-03
3.593100000000000460e-02 2.227106649999999882e-02 1.450831720000000024e-03
3.675799999999999901e-02 1.979294189999999606e-02 1.431686850000000013e-03
3.758399999999999935e-02 2.236422879999999669e-02 1.449258570000000034e-03
3.840999999999999970e-02 1.948019390000000489e-02 1.354677689999999940e-03
3.923600000000000004e-02 1.689984429999999774e-02 1.295926429999999996e-03
4.006200000000000039e-02 1.896365519999999513e-02 1.315163220000000041e-03
4.088799999999999379e-02 1.633571270000000464e-02 1.242248469999999907e-03
4.171400000000000108e-02 1.595564219999999825e-02 1.248328919999999948e-03
4.254000000000000142e-02 1.801731850000000412e-02 1.201415699999999970e-03
4.336599999999999483e-02 1.322297019999999976e-02 1.092103810000000100e-03
4.419200000000000905e-02 1.259416170000000196e-02 1.061473760000000060e-03
4.501800000000000246e-02 1.160216669999999776e-02 1.041866669999999941e-03
4.584399999999999586e-02 1.142054309999999961e-02 9.943863139999999275e-04
4.666999999999999621e-02 1.277494020000000119e-02 1.040950809999999921e-03
4.749599999999998962e-02 1.136518369999999813e-02 9.853779209999999605e-04
4.832199999999999690e-02 8.713263109999999298e-03 9.247352610000000297e-04
4.914800000000000418e-02 1.089061870000000015e-02 9.288618489999999782e-04
4.997400000000000453e-02 8.794482729999998985e-03 9.044056129999999884e-04
5.080000000000000487e-02 8.253257010000000782e-03 8.699074120000000387e-04
5.162599999999998440e-02 8.172129440000001910e-03 8.600619900000000193e-04
5.245200000000000556e-02 9.102766050000000650e-03 8.531078010000000275e-04
5.327799999999999897e-02 8.413903749999999959e-03 8.348592169999999703e-04
5.410399999999998544e-02 6.612770140000001629e-03 7.561631129999999996e-04
5.492999999999999966e-02 5.853113819999998524e-03 7.530872049999999887e-04
5.575599999999999307e-02 7.622885109999998944e-03 7.586046489999999712e-04
5.658199999999999341e-02 4.842512120000000593e-03 7.099221540000000188e-04
5.740800000000000070e-02 6.501576749999997233e-03 6.910142970000000004e-04
5.823400000000000798e-02 6.547216409999998162e-03 7.355335430000000188e-04
5.906000000000000139e-02 4.649568059999998650e-03 7.020205710000000264e-04
5.988600000000000173e-02 6.086157079999997971e-03 6.959396909999999688e-04
6.071200000000001595e-02 4.981019299999998526e-03 6.743703640000000459e-04
6.153800000000000242e-02 5.655120700000000264e-03 6.596922760000000071e-04
6.236400000000000277e-02 4.308364099999999891e-03 6.504337400000000362e-04
6.318999999999999617e-02 4.846862850000000465e-03 6.580458570000000508e-04
6.401600000000000346e-02 4.354543729999998600e-03 6.297637980000000447e-04
6.484199999999998298e-02 4.832171960000002792e-03 6.181935319999999970e-04
6.566799999999999027e-02 4.605288789999999362e-03 6.098177939999999912e-04
6.649399999999998367e-02 5.013237820000002176e-03 5.995596179999999669e-04
6.732000000000000484e-02 4.383694530000000963e-03 5.934268550000000326e-04
6.814599999999998436e-02 2.969196639999999946e-03 5.676765329999999615e-04
6.897200000000001940e-02 3.278186579999999625e-03 5.984888650000000062e-04
6.979800000000001281e-02 3.822439180000000106e-03 6.132266709999999480e-04
7.062400000000002009e-02 3.147485049999998279e-03 5.902562639999999698e-04
7.144999999999998574e-02 3.611778800000000223e-03 5.697248139999999683e-04
7.227600000000002078e-02 2.686607080000001126e-03 5.168242490000000185e-04
7.310200000000001419e-02 3.416636669999999730e-03 5.559086949999999649e-04
7.392799999999997984e-02 3.103354900000000749e-03 5.237625660000000058e-04
7.475400000000000100e-02 3.207997689999998736e-03 5.718245069999999992e-04
7.557999999999998053e-02 3.510671950000000905e-03 5.230661000000000165e-04
7.640599999999998782e-02 3.258603279999999856e-03 5.397482099999999705e-04
7.723199999999998122e-02 2.907607350000000323e-03 5.235246870000000033e-04
7.805800000000001626e-02 2.460453289999999741e-03 4.997269530000000197e-04
7.888399999999999579e-02 3.153670880000000298e-03 5.053840250000000067e-04
7.971000000000001695e-02 3.018639929999998497e-03 5.126638570000000526e-04
8.053599999999998260e-02 2.674807359999998961e-03 4.786679299999999733e-04
8.136200000000001764e-02 2.885883939999999391e-03 4.645513139999999969e-04
8.218799999999998329e-02 1.849626109999999175e-03 4.873854580000000231e-04
8.301399999999999058e-02 2.375516889999999739e-03 5.186079939999999619e-04
8.384000000000001174e-02 2.315246559999999034e-03 4.552726730000000222e-04
8.466599999999999127e-02 2.193282920000000618e-03 4.692586070000000264e-04
8.549199999999999855e-02 2.563356220000000130e-03 4.804278110000000253e-04
8.631800000000001971e-02 2.044042409999999917e-03 4.687072609999999974e-04
